Date,vix close,vix return,mean,sma 10,sma 15,sma 20,sma 50,sma 100,sma 150,sma 200,sma 250,a15,a50,a100,a150,a200,b15,b50,b100,b150,b200,vix_pos_return,vix_neg_return,c_1_15,c_1_50,c_1_100,c_1_150,c_1_200,c_pos_returns,c_neg_returns,c_3_15,c_3_50,c_3_100,c_3_150,c_3_200,c_3_pos_returns,c_3_neg_returns,>b_upper,<b_lower
2010-07-22,24.6299991607666,-0.03939158552747857,20.203986065899098,25.04199962615967,26.373333104451497,27.576999950408936,29.849999961853026,24.476499967575073,23.419399967193602,23.40044997692108,23.782559993743895,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,2,56,56,0,1,0,0,0,1,1,0,0,0,0
2010-07-23,23.469999313354492,-0.04709703154435696,20.203986065899098,24.890999603271485,25.747333017985024,27.26349992752075,29.808999938964845,24.520599966049193,23.438933289845785,23.389299969673157,23.779319988250734,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,57,57,0,2,0,0,0,1,1,0,0,0,0
2010-07-26,22.729999542236328,-0.03152960344132183,20.203986065899098,24.72099952697754,25.25466626485189,26.973499870300294,29.729999923706053,24.559599962234497,23.440399951934815,23.37954996585846,23.77019998550415,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0
2010-07-27,23.190000534057617,0.020237615533890585,20.203986065899098,24.583999633789062,24.823999659220377,26.682999897003175,29.568999938964843,24.604299974441528,23.45046662012736,23.37459996700287,23.760519985198975,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010-07-28,24.25,0.04570933339935168,20.203986065899098,24.519999694824218,24.651332982381184,26.18899984359741,29.437199935913085,24.67259997367859,23.475533288319905,23.3802499628067,23.755919986724855,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
2010-07-29,24.1299991607666,-0.004948488215810287,20.203986065899098,24.418999671936035,24.545999654134114,25.668499755859376,29.248799934387208,24.735999956130982,23.5061332766215,23.385849957466124,23.748759983062744,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0
2010-07-30,23.5,-0.026108544661324617,20.203986065899098,24.143999671936037,24.447333017985027,25.200499725341796,29.012399940490724,24.79179995536804,23.531399949391684,23.388399958610535,23.740519985198976,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0
2010-08-02,22.010000228881836,-0.06340424557949631,20.203986065899098,23.74799976348877,24.28599967956543,24.79499969482422,28.536799926757812,24.826199960708617,23.54833328882853,23.384149956703187,23.72899998855591,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0
2010-08-03,22.6299991607666,0.028168965262944212,20.203986065899098,23.617999649047853,24.157332992553712,24.443999671936034,28.18739994049072,24.87189995765686,23.56633328119914,23.388699955940247,23.719919986724854,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010-08-04,22.209999084472656,-0.018559438438782383,20.203986065899098,23.274999618530273,23.978666305541992,24.212499618530273,27.86519992828369,24.918199949264526,23.58099994023641,23.392599949836733,23.70607998275757,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010-08-05,22.100000381469727,-0.00495266580536835,20.203986065899098,23.021999740600585,23.775999704996746,24.03199968338013,27.614999923706055,24.959199953079224,23.595266615549722,23.39564995288849,23.69543998336792,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2010-08-06,21.739999771118164,-0.016289620096722413,20.203986065899098,22.848999786376954,23.47533302307129,23.86999969482422,27.349399909973144,24.99969994544983,23.59566661198934,23.39984995365143,23.68243998336792,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0
2010-08-09,22.139999389648438,0.018399246676243264,20.203986065899098,22.789999771118165,23.219999694824217,23.755499649047852,27.198599891662596,25.051999940872193,23.609666601816812,23.3994499540329,23.66703998184204,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010-08-10,22.3700008392334,0.010388502977669356,20.203986065899098,22.707999801635744,23.11599973042806,23.645999717712403,27.00459991455078,25.109499940872194,23.629799938201906,23.407849955558778,23.654719982147217,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2010-08-11,25.389999389648438,0.13500216527119857,20.203986065899098,22.821999740600585,23.099333063761392,23.6709997177124,26.8015998840332,25.19369994163513,23.67133326848348,23.4234499502182,23.65743998336792,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,1,1,3,0,0,0,0,0,0,1,0,0,0
2010-08-12,25.729999542236328,0.013391105189490826,20.203986065899098,22.981999778747557,23.172666422526042,23.700499725341796,26.71279987335205,25.28229992866516,23.715799935658772,23.43054995059967,23.66327997970581,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,2,2,2,4,0,0,0,0,0,0,1,0,0,0
2010-08-13,26.239999771118164,0.01982122961349697,20.203986065899098,23.255999755859374,23.357333119710287,23.699999713897704,26.64839988708496,25.381199922561645,23.76986660639445,23.43759994983673,23.65667998123169,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,0,3,3,3,5,0,1,0,1,1,1,1,0,0,0
2010-08-16,26.100000381469727,-0.0053353426398475845,20.203986065899098,23.664999771118165,23.581999842325846,23.706499767303466,26.460799903869628,25.46669993400574,23.826866614023846,23.42854995250702,23.656359981536866,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,0,4,4,4,0,1,1,0,1,1,1,0,0,0,0
2010-08-17,24.329999923706055,-0.06781610850168118,20.203986065899098,23.83499984741211,23.657999801635743,23.72649974822998,26.215999908447266,25.525999937057495,23.86739994684855,23.42639995098114,23.64863998031616,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5,0,0,5,5,0,2,1,0,0,1,1,0,0,0,0
2010-08-18,24.59000015258789,0.010686404837531693,20.203986065899098,24.072999954223633,23.680666478474937,23.673999786376953,26.033799896240236,25.594199934005736,23.912333278656007,23.39589994907379,23.646639980316163,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6,0,0,6,6,1,0,1,0,0,1,1,0,0,0,0
2010-08-19,26.440000534057617,0.07523384993859095,20.203986065899098,24.506999969482422,23.834666570027668,23.764499855041503,25.88799991607666,25.682699937820434,23.97106662114461,23.379199948310852,23.652359981536865,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7,1,1,7,7,2,0,1,0,0,1,1,0,0,0,0
2010-08-20,25.489999771118164,-0.035930436601759874,20.203986065899098,24.881999969482422,23.967333221435545,23.865499877929686,25.786399917602537,25.76629994392395,24.021599953969318,23.36259994983673,23.653759983062745,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8,0,0,8,8,0,1,1,0,0,1,1,0,0,0,0
2010-08-23,25.65999984741211,0.006669285124379032,20.203986065899098,25.23400001525879,24.210666529337566,24.011999893188477,25.723799896240234,25.84699994087219,24.07546662012736,23.352299952507018,23.656719982147216,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,9,0,0,9,9,1,0,1,0,0,1,1,0,0,0,0
2010-08-24,27.459999084472656,0.07014806109759508,20.203986065899098,25.742999839782716,24.5326665242513,24.225499820709228,25.701399879455565,25.946899938583375,24.13399994532267,23.362449946403505,23.66675997543335,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,1,1,10,10,2,0,1,0,0,1,1,0,0,0,0
2010-08-25,26.700000762939453,-0.027676560337649314,20.203986065899098,25.873999977111815,24.83199996948242,24.347999858856202,25.71799987792969,26.043699941635133,24.163533280690512,23.374999947547913,23.674839977264405,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11,2,2,11,11,0,1,1,0,0,1,1,0,0,0,0
2010-08-26,27.3700008392334,0.025093635099214362,20.203986065899098,26.038000106811523,25.183333333333334,24.50999994277954,25.746999893188477,26.155099954605102,24.163933289845783,23.39609995365143,23.68527997970581,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12,3,3,12,12,1,0,1,1,1,1,1,0,0,0,0
2010-08-27,24.450000762939453,-0.10668615223819378,20.203986065899098,25.859000205993652,25.36400006612142,24.557499980926515,25.734999923706056,26.233399953842163,24.1575332959493,23.404149956703186,23.679039981842042,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,13,13,0,1,0,0,0,1,1,0,0,0,0
2010-08-30,27.209999084472656,0.11288336341145322,20.203986065899098,25.970000076293946,25.702000045776366,24.817499923706055,25.800199890136717,26.340699949264526,24.17526662826538,23.424999947547914,23.67127997970581,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,14,14,1,0,0,0,0,1,1,0,0,0,0
2010-08-31,26.049999237060547,-0.042631381346648456,20.203986065899098,26.142000007629395,25.947333272298177,24.988499927520753,25.823599891662596,26.43979994773865,24.19466662724813,23.434049944877625,23.65987997817993,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,0,15,15,0,1,0,0,0,1,1,0,0,0,0
2010-09-01,23.889999389648438,-0.08291746298169345,20.203986065899098,26.071999931335448,25.847333272298176,25.07249994277954,25.760399894714354,26.52289994239807,24.195733292897543,23.436699938774108,23.647039974212646,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,16,0,2,0,0,0,0,1,0,0,0,0
2010-09-02,23.190000534057617,-0.029300915591238152,20.203986065899098,25.74699993133545,25.678000005086265,25.126999950408937,25.685999908447265,26.592799940109252,24.186199957529706,23.438199944496155,23.63875997543335,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0
2010-09-03,21.309999465942383,-0.08106947066923098,20.203986065899098,25.32899990081787,25.349333318074546,25.105499935150146,25.51739990234375,26.649999933242796,24.177666619618734,23.432699942588805,23.621519969940184,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1
2010-09-07,23.799999237060547,0.11684654310281317,20.203986065899098,25.142999839782714,25.195999908447266,25.188499927520752,25.42279987335205,26.729099922180175,24.193133284250894,23.443549942970275,23.61943996810913,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2010-09-08,23.25,-0.023109212381994815,20.203986065899098,24.72199993133545,25.123999913533527,25.232499885559083,25.30779987335205,26.77799991607666,24.204133281707765,23.446649947166442,23.61823997116089,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010-09-09,22.809999465942383,-0.018924754153015755,20.203986065899098,24.332999801635744,25.005333201090494,25.10349988937378,25.081399841308595,26.832699909210206,24.182333278656007,23.449749941825868,23.612879970550537,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2010-09-10,21.989999771118164,-0.03594913257444654,20.203986065899098,23.79499969482422,24.7086664835612,24.916499900817872,24.83039981842041,26.895299911499023,24.15486660639445,23.453899941444398,23.605399967193602,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0
2010-09-13,21.209999084472656,-0.03547070008022313,20.203986065899098,23.47099952697754,24.423333104451498,24.664999866485594,24.59739978790283,26.944199905395507,24.119533265431723,23.45759994029999,23.59655996322632,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0
2010-09-14,21.559999465942383,0.016501668862680674,20.203986065899098,22.90599956512451,24.14999974568685,24.43799982070923,24.42619976043701,26.995099906921386,24.089933261871337,23.462999939918518,23.588039958953857,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010-09-15,22.100000381469727,0.02504642527382095,20.203986065899098,22.51099967956543,23.792666498819987,24.32649984359741,24.2751997756958,27.04989990234375,24.0679332669576,23.449799942970277,23.581839962005617,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2010-09-16,21.719999313354492,-0.017194618169955156,20.203986065899098,22.293999671936035,23.46066640218099,24.18299980163574,24.172799758911133,27.09239990234375,24.052999935150147,23.43584993839264,23.573039958953856,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010-09-17,22.010000228881836,0.013351792113042826,20.203986065899098,22.175999641418457,23.103333028157554,23.961499786376955,24.098799781799315,27.084399909973143,24.048199939727784,23.436299939155578,23.564839962005614,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010-09-20,21.5,-0.02317129593722611,20.203986065899098,22.19499969482422,22.906666310628257,23.761999797821044,24.02919979095459,27.088599910736082,24.043199939727785,23.43819993495941,23.55851996231079,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010-09-21,22.350000381469727,0.039534901463708305,20.203986065899098,22.049999809265138,22.582666397094727,23.596499824523924,23.98759979248047,27.127699909210204,24.04739994684855,23.4376499414444,23.5539599647522,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010-09-22,22.510000228881836,0.007158829739652539,20.203986065899098,21.97599983215332,22.346666463216145,23.348999881744383,23.946599807739258,27.132299919128418,24.059933287302652,23.443949942588805,23.544199962615966,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2010-09-23,23.8700008392334,0.06041761868161122,20.203986065899098,22.08199996948242,22.34533322652181,23.20749988555908,23.92619983673096,27.169099922180177,24.08559995651245,23.452799944877626,23.537239963531494,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0
2010-09-24,21.709999084472656,-0.09049022533801099,20.203986065899098,22.05399990081787,22.246666463216147,22.924499797821046,23.857599830627443,27.147799911499025,24.09739994684855,23.4428999376297,23.52455996322632,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010-09-27,22.540000915527344,0.038231315801773524,20.203986065899098,22.18700008392334,22.328666559855144,22.82899980545044,23.78339984893799,27.124099922180175,24.10519994735718,23.442299942970276,23.513959964752196,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010-09-28,22.600000381469727,0.002661910537059997,20.203986065899098,22.291000175476075,22.24866663614909,22.598499870300294,23.715999870300294,27.02209993362427,24.120733280181884,23.443699946403502,23.50191996383667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2010-09-29,23.25,0.02876104458224793,20.203986065899098,22.4060001373291,22.24866663614909,22.458499908447266,23.702399864196778,26.845099925994873,24.141733277638753,23.451999945640566,23.481839962005616,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0
2010-09-30,23.700000762939453,0.019354871524277506,20.203986065899098,22.604000282287597,22.30800005594889,22.448999977111818,23.6635998916626,26.793699932098388,24.169733282725016,23.46474995136261,23.46191996383667,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4,1,0,0,1,4,0,1,0,0,0,0,1,0,0,0
2010-10-01,22.5,-0.05063294195399093,20.203986065899098,22.653000259399413,22.342000071207682,22.414499950408935,23.620999908447267,26.735499935150145,24.19133328119914,23.469799952507017,23.444559963226318,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2010-10-04,23.530000686645508,0.04577780829535594,20.203986065899098,22.856000328063963,22.496666844685873,22.52550001144409,23.622199935913088,26.715599937438967,24.221133289337157,23.48474995136261,23.435879962921142,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,6,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2010-10-05,21.760000228881836,-0.07522313668134484,20.203986065899098,22.797000312805174,22.510000228881836,22.423500061035156,23.602799949645995,26.666399936676026,24.240666624704996,23.48099995136261,23.424199962615965,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010-10-06,21.489999771118164,-0.012408109141713308,20.203986065899098,22.69500026702881,22.469333521525066,22.335500049591065,23.568799934387208,26.568899936676026,24.25913329442342,23.480049948692322,23.413439960479735,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2010-10-07,21.559999465942383,0.0032573148240930827,20.203986065899098,22.464000129699706,22.458666865030924,22.273000049591065,23.514999923706053,26.47609992980957,24.286733290354412,23.485399947166442,23.407199954986574,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010-10-08,20.709999084472656,-0.039424879523417666,20.203986065899098,22.364000129699708,22.37200012207031,22.209000015258788,23.446599922180177,26.347699928283692,24.306199944814047,23.49124993801117,23.397999950408934,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010-10-11,18.959999084472656,-0.08450024516476506,20.203986065899098,22.005999946594237,22.20266672770182,22.09650001525879,23.355799903869627,26.184099922180177,24.31313327153524,23.48749993801117,23.381879947662352,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
2010-10-12,18.93000030517578,-0.0015822141743373486,20.203986065899098,21.638999938964844,21.97466672261556,21.965000057220458,23.29419990539551,25.91549991607666,24.31553327560425,23.484799942970277,23.366159946441652,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1
2010-10-13,19.06999969482422,0.0073956358896707375,20.203986065899098,21.220999908447265,21.745333353678387,21.813500022888185,23.22299991607666,25.70519992828369,24.322266610463462,23.480499939918516,23.355559947967528,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010-10-14,19.8799991607666,0.04247506444177995,20.203986065899098,20.83899974822998,21.479333241780598,21.72150001525879,23.176399917602538,25.520799922943116,24.33759993871053,23.479849934577942,23.349359943389892,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2010-10-15,19.030000686645508,-0.04275646428590274,20.203986065899098,20.49199981689453,21.300666681925456,21.572500038146973,23.114999923706055,25.364999923706055,24.344466609954836,23.475199942588805,23.339519947052,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010-10-18,19.09000015258789,0.003152888269966736,20.203986065899098,20.047999763488768,21.070666631062824,21.452000045776366,23.06199993133545,25.205699920654297,24.353799940745034,23.462249941825867,23.332279949188234,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010-10-19,20.6299991607666,0.08067045551961116,20.203986065899098,19.934999656677245,20.939333216349283,21.36599998474121,23.031799926757813,25.115199909210205,24.3785999361674,23.465199933052062,23.32591994857788,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2010-10-20,19.790000915527344,-0.04071731843967963,20.203986065899098,19.764999771118163,20.708666610717774,21.230000019073486,22.980199928283692,24.992399921417235,24.39973327000936,23.46739993572235,23.32231995010376,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010-10-21,19.270000457763672,-0.026275918833115197,20.203986065899098,19.535999870300294,20.413333257039387,21.0,22.857799949645997,24.8296999168396,24.415066610972087,23.467949938774108,23.31031995010376,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2010-10-22,18.780000686645508,-0.025428114140015445,20.203986065899098,19.34300003051758,20.165333302815757,20.853500080108642,22.71879997253418,24.715799922943116,24.427799943288168,23.466549944877624,23.288199954986574,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0
2010-10-25,19.850000381469727,0.05697548752408177,20.203986065899098,19.432000160217285,19.91999994913737,20.71900005340576,22.59099998474121,24.619699935913086,24.4511332766215,23.47514995098114,23.268279956817626,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010-10-26,20.219999313354492,0.0186397443211217,20.203986065899098,19.561000061035156,19.817333221435547,20.6,22.473399963378906,24.46709993362427,24.468933277130127,23.48849995136261,23.237519954681396,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2010-10-27,20.709999084472656,0.0242334217486615,20.203986065899098,19.725,19.76533317565918,20.47299995422363,22.40099994659424,24.308499927520753,24.484333273569742,23.500799946784973,23.22131995010376,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0
2010-10-28,20.8799991607666,0.008208598928495459,20.203986065899098,19.825,19.719999821980796,20.33199987411499,22.32679992675781,24.180299911499024,24.50506659825643,23.51594994068146,23.182079944610596,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0
2010-10-29,21.200000762939453,0.015325747846490989,20.203986065899098,20.042000007629394,19.752666600545247,20.266999912261962,22.22199993133545,24.054999923706056,24.529133268992105,23.533799948692323,23.147759944915773,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0
2010-11-01,21.829999923706055,0.0297169404761497,20.203986065899098,20.31599998474121,19.943999989827475,20.18199987411499,22.148799934387206,23.96759992599487,24.5604666074117,23.553399949073793,23.119839946746826,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0
2010-11-02,21.56999969482422,-0.011910225826409215,20.203986065899098,20.410000038146972,20.11999994913737,20.17249984741211,22.06699993133545,23.89539991378784,24.586999937693278,23.573349947929383,23.095239948272706,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2010-11-03,19.559999465942383,-0.09318499106720624,20.203986065899098,20.386999893188477,20.15266660054525,20.07599983215332,21.908999938964843,23.805199909210206,24.600933272043864,23.577749943733217,23.071759944915772,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2010-11-04,18.520000457763672,-0.05316968489644103,20.203986065899098,20.311999893188478,20.062000020345053,19.923999881744386,21.74539993286133,23.73169990539551,24.610933272043862,23.558999943733216,23.049079944610597,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0
2010-11-05,18.260000228881836,-0.01403888890147642,20.203986065899098,20.25999984741211,20.01066665649414,19.801499938964845,21.5631999206543,23.655099906921386,24.624466609954833,23.51374994754791,23.029519947052002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0
2010-11-08,18.290000915527344,0.0016429729610876187,20.203986065899098,20.103999900817872,19.957333374023438,19.768000030517577,21.439999923706054,23.587499923706055,24.635599943796795,23.47814995288849,23.01131995010376,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010-11-09,19.079999923706055,0.043192945250650094,20.203986065899098,19.989999961853027,19.854000091552734,19.77550001144409,21.277399940490724,23.53879991531372,24.65293327967326,23.450799956321717,22.995479946136474,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
